"Statistic Label","Year","Sex","County","Age Group","Cause of Death","UNIT","VALUE"
"Upper C.I for ASMR","2022","Male","Co. Kerry","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Kerry","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Kerry","All ages","Accidents","Rate","65.18"
"Upper C.I for ASMR","2022","Male","Co. Kerry","All ages","Transport accidents","Rate","8.42"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 64 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 64 years","Accidents","Rate","34.87"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 64 years","Transport accidents","Rate","26.92"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 74 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","16.32"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 74 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 74 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 74 years","Accidents","Rate","55.88"
"Upper C.I for ASMR","2022","Male","Co. Longford","0 - 74 years","Transport accidents","Rate","33.05"
"Upper C.I for ASMR","2022","Male","Co. Longford","65 years and over","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","76.17"
"Upper C.I for ASMR","2022","Male","Co. Longford","65 years and over","Diabetes mellitus","Rate","206.95"
"Upper C.I for ASMR","2022","Male","Co. Longford","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","65 years and over","Accidents","Rate","227.71"
"Upper C.I for ASMR","2022","Male","Co. Longford","65 years and over","Transport accidents","Rate","76.17"
"Upper C.I for ASMR","2022","Male","Co. Longford","75 years and over","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","75 years and over","Diabetes mellitus","Rate","448.4"
"Upper C.I for ASMR","2022","Male","Co. Longford","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","75 years and over","Accidents","Rate","237.18"
"Upper C.I for ASMR","2022","Male","Co. Longford","75 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","All ages","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","14.85"
"Upper C.I for ASMR","2022","Male","Co. Longford","All ages","Diabetes mellitus","Rate","40.36"
"Upper C.I for ASMR","2022","Male","Co. Longford","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Longford","All ages","Accidents","Rate","62.11"
"Upper C.I for ASMR","2022","Male","Co. Longford","All ages","Transport accidents","Rate","30.08"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 64 years","Diabetes mellitus","Rate","6.16"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","6.16"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 64 years","Accidents","Rate","38.31"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 64 years","Transport accidents","Rate","17.21"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 74 years","Infectious and parasitic diseases","Rate","10.31"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","5.82"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 74 years","Diabetes mellitus","Rate","12.73"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","5.45"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 74 years","Meningitis","Rate","5.82"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 74 years","Accidents","Rate","47.44"
"Upper C.I for ASMR","2022","Male","Co. Louth","0 - 74 years","Transport accidents","Rate","15.22"
"Upper C.I for ASMR","2022","Male","Co. Louth","65 years and over","Infectious and parasitic diseases","Rate","122.3"
"Upper C.I for ASMR","2022","Male","Co. Louth","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","85.98"
"Upper C.I for ASMR","2022","Male","Co. Louth","65 years and over","Diabetes mellitus","Rate","189.78"
"Upper C.I for ASMR","2022","Male","Co. Louth","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","65 years and over","Meningitis","Rate","27.14"
"Upper C.I for ASMR","2022","Male","Co. Louth","65 years and over","Accidents","Rate","140.62"
"Upper C.I for ASMR","2022","Male","Co. Louth","65 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","75 years and over","Infectious and parasitic diseases","Rate","204.63"
"Upper C.I for ASMR","2022","Male","Co. Louth","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","159.46"
"Upper C.I for ASMR","2022","Male","Co. Louth","75 years and over","Diabetes mellitus","Rate","360.11"
"Upper C.I for ASMR","2022","Male","Co. Louth","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","75 years and over","Accidents","Rate","158.72"
"Upper C.I for ASMR","2022","Male","Co. Louth","75 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","All ages","Infectious and parasitic diseases","Rate","23.85"
"Upper C.I for ASMR","2022","Male","Co. Louth","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","16.77"
"Upper C.I for ASMR","2022","Male","Co. Louth","All ages","Diabetes mellitus","Rate","39"
"Upper C.I for ASMR","2022","Male","Co. Louth","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","4.96"
"Upper C.I for ASMR","2022","Male","Co. Louth","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Louth","All ages","Meningitis","Rate","5.29"
"Upper C.I for ASMR","2022","Male","Co. Louth","All ages","Accidents","Rate","51.85"
"Upper C.I for ASMR","2022","Male","Co. Louth","All ages","Transport accidents","Rate","13.85"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 64 years","Infectious and parasitic diseases","Rate","5.57"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","6.14"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 64 years","Diabetes mellitus","Rate","7.94"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 64 years","Meningitis","Rate","3.25"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 64 years","Accidents","Rate","33.41"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 64 years","Transport accidents","Rate","6.87"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 74 years","Infectious and parasitic diseases","Rate","7.05"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","5.43"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 74 years","Diabetes mellitus","Rate","12.43"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 74 years","Drug dependance, toxicomania","Rate","3.65"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 74 years","Meningitis","Rate","2.88"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 74 years","Accidents","Rate","35.57"
"Upper C.I for ASMR","2022","Male","Co. Limerick","0 - 74 years","Transport accidents","Rate","6.07"
"Upper C.I for ASMR","2022","Male","Co. Limerick","65 years and over","Infectious and parasitic diseases","Rate","68.41"
"Upper C.I for ASMR","2022","Male","Co. Limerick","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","65 years and over","Diabetes mellitus","Rate","169.08"
"Upper C.I for ASMR","2022","Male","Co. Limerick","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","65 years and over","Drug dependance, toxicomania","Rate","17.04"
"Upper C.I for ASMR","2022","Male","Co. Limerick","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","65 years and over","Accidents","Rate","163.75"
"Upper C.I for ASMR","2022","Male","Co. Limerick","65 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","75 years and over","Infectious and parasitic diseases","Rate","131.31"
"Upper C.I for ASMR","2022","Male","Co. Limerick","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","75 years and over","Diabetes mellitus","Rate","322.93"
"Upper C.I for ASMR","2022","Male","Co. Limerick","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","75 years and over","Accidents","Rate","296.29"
"Upper C.I for ASMR","2022","Male","Co. Limerick","75 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","All ages","Infectious and parasitic diseases","Rate","15.74"
"Upper C.I for ASMR","2022","Male","Co. Limerick","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","4.94"
"Upper C.I for ASMR","2022","Male","Co. Limerick","All ages","Diabetes mellitus","Rate","36.46"
"Upper C.I for ASMR","2022","Male","Co. Limerick","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Limerick","All ages","Drug dependance, toxicomania","Rate","3.32"
"Upper C.I for ASMR","2022","Male","Co. Limerick","All ages","Meningitis","Rate","2.62"
"Upper C.I for ASMR","2022","Male","Co. Limerick","All ages","Accidents","Rate","53.28"
"Upper C.I for ASMR","2022","Male","Co. Limerick","All ages","Transport accidents","Rate","5.53"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 64 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 64 years","Accidents","Rate","20.52"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 64 years","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 74 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 74 years","Diabetes mellitus","Rate","29.44"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 74 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 74 years","Accidents","Rate","29.9"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","0 - 74 years","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","65 years and over","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","186.82"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","65 years and over","Diabetes mellitus","Rate","319.71"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","65 years and over","Accidents","Rate","221.31"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","65 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","75 years and over","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","404.79"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","75 years and over","Diabetes mellitus","Rate","518.17"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","75 years and over","Accidents","Rate","381.12"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","75 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","All ages","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","36.43"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","All ages","Diabetes mellitus","Rate","62.34"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","All ages","Accidents","Rate","51.21"
"Upper C.I for ASMR","2022","Male","Co. Leitrim","All ages","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 64 years","Diabetes mellitus","Rate","7.51"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 64 years","Drug dependance, toxicomania","Rate","6.69"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 64 years","Accidents","Rate","32.3"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 64 years","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 74 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 74 years","Diabetes mellitus","Rate","23.84"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","8.78"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 74 years","Drug dependance, toxicomania","Rate","5.92"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 74 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 74 years","Accidents","Rate","28.57"
"Upper C.I for ASMR","2022","Male","Co. Laois","0 - 74 years","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","65 years and over","Infectious and parasitic diseases","Rate","94.7"
"Upper C.I for ASMR","2022","Male","Co. Laois","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","60.08"
"Upper C.I for ASMR","2022","Male","Co. Laois","65 years and over","Diabetes mellitus","Rate","149.41"
"Upper C.I for ASMR","2022","Male","Co. Laois","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","40.99"
"Upper C.I for ASMR","2022","Male","Co. Laois","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","65 years and over","Accidents","Rate","209.22"
"Upper C.I for ASMR","2022","Male","Co. Laois","65 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","75 years and over","Infectious and parasitic diseases","Rate","205.19"
"Upper C.I for ASMR","2022","Male","Co. Laois","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","130.17"
"Upper C.I for ASMR","2022","Male","Co. Laois","75 years and over","Diabetes mellitus","Rate","176.44"
"Upper C.I for ASMR","2022","Male","Co. Laois","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","75 years and over","Accidents","Rate","453.32"
"Upper C.I for ASMR","2022","Male","Co. Laois","75 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","All ages","Infectious and parasitic diseases","Rate","18.47"
"Upper C.I for ASMR","2022","Male","Co. Laois","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","11.72"
"Upper C.I for ASMR","2022","Male","Co. Laois","All ages","Diabetes mellitus","Rate","31.75"
"Upper C.I for ASMR","2022","Male","Co. Laois","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","7.99"
"Upper C.I for ASMR","2022","Male","Co. Laois","All ages","Drug dependance, toxicomania","Rate","5.38"
"Upper C.I for ASMR","2022","Male","Co. Laois","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Laois","All ages","Accidents","Rate","57.98"
"Upper C.I for ASMR","2022","Male","Co. Laois","All ages","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 64 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 64 years","Accidents","Rate","18.57"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 64 years","Transport accidents","Rate","12.6"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 74 years","Infectious and parasitic diseases","Rate","4.44"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","4.44"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 74 years","Diabetes mellitus","Rate","7.16"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","4.04"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 74 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 74 years","Accidents","Rate","24.52"
"Upper C.I for ASMR","2022","Male","Co. Meath","0 - 74 years","Transport accidents","Rate","11.14"
"Upper C.I for ASMR","2022","Male","Co. Meath","65 years and over","Infectious and parasitic diseases","Rate","65.23"
"Upper C.I for ASMR","2022","Male","Co. Meath","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","35.51"
"Upper C.I for ASMR","2022","Male","Co. Meath","65 years and over","Diabetes mellitus","Rate","192.47"
"Upper C.I for ASMR","2022","Male","Co. Meath","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","18.85"
"Upper C.I for ASMR","2022","Male","Co. Meath","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","65 years and over","Accidents","Rate","140.43"
"Upper C.I for ASMR","2022","Male","Co. Meath","65 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","75 years and over","Infectious and parasitic diseases","Rate","119.55"
"Upper C.I for ASMR","2022","Male","Co. Meath","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","50.44"
"Upper C.I for ASMR","2022","Male","Co. Meath","75 years and over","Diabetes mellitus","Rate","380.69"
"Upper C.I for ASMR","2022","Male","Co. Meath","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","75 years and over","Accidents","Rate","230.53"
"Upper C.I for ASMR","2022","Male","Co. Meath","75 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","All ages","Infectious and parasitic diseases","Rate","12.72"
"Upper C.I for ASMR","2022","Male","Co. Meath","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","6.92"
"Upper C.I for ASMR","2022","Male","Co. Meath","All ages","Diabetes mellitus","Rate","37.53"
"Upper C.I for ASMR","2022","Male","Co. Meath","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","3.68"
"Upper C.I for ASMR","2022","Male","Co. Meath","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Meath","All ages","Accidents","Rate","37.96"
"Upper C.I for ASMR","2022","Male","Co. Meath","All ages","Transport accidents","Rate","10.14"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 64 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 64 years","Accidents","Rate","29.2"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 64 years","Transport accidents","Rate","10.71"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 74 years","Infectious and parasitic diseases","Rate","11.27"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 74 years","Diabetes mellitus","Rate","17.39"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 74 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 74 years","Accidents","Rate","25.83"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","0 - 74 years","Transport accidents","Rate","9.48"
